,index,Fos_puncta_adj,Gad2_puncta_adj,IL34_puncta_adj,fos_status,cell_type,animal_id,image_number
31,D08_A01_G003_0001.xls,10.920272942837595,0.0,10.920272942837595,fos+,VGlut1,D08,3
32,D08_A01_G003_0001.xls,8.121893440202857,1.6243786880405715,9.746272128243428,fos+,VGlut1,D08,3
33,D08_A01_G003_0001.xls,3.578547412040117,0.0,7.157094824080234,fos-,VGlut1,D08,3
34,D08_A01_G003_0001.xls,15.400134193470764,1.2833445161225638,5.133378064490255,fos+,VGlut1,D08,3
35,D08_A01_G003_0001.xls,6.537457274666907,0.0,13.074914549333814,fos+,VGlut1,D08,3
36,D08_A01_G003_0001.xls,9.2999028516618,32.54965998081631,16.274829990408154,fos+,Gad2,D08,3
37,D08_A01_G003_0001.xls,12.633458771748778,7.018588206527099,14.037176413054198,fos+,Gad2,D08,3
38,D08_A01_G003_0001.xls,11.041890373788611,2.2083780747577224,24.292158822334944,fos+,VGlut1,D08,3
39,D08_A01_G003_0001.xls,7.555666200099564,0.0,18.88916550024891,fos+,VGlut1,D08,3
40,D08_A01_G003_0001.xls,9.919822988314888,1.239977873539361,18.59966810309042,fos+,VGlut1,D08,3
42,D08_A01_G003_0001.xls,8.929560245318738,0.892956024531874,11.608428318914362,fos+,VGlut1,D08,3
43,D08_A01_G003_0001.xls,5.669041338951166,11.338082677902332,9.448402231585275,fos-,Gad2,D08,3
44,D08_A01_G003_0001.xls,9.120030982722442,0.0,14.820050346923969,fos+,VGlut1,D08,3
45,D08_A01_G003_0001.xls,3.702204526011316,0.0,13.57474992870816,fos-,VGlut1,D08,3
46,D08_A01_G003_0001.xls,6.074788116551692,0.0,15.794449103034399,fos+,VGlut1,D08,3
49,D08_A01_G003_0001.xls,9.70904422892165,3.6408915858456194,12.136305286152064,fos+,VGlut1,D08,3
50,D08_A01_G003_0001.xls,6.708737771980306,2.236245923993435,6.708737771980306,fos+,VGlut1,D08,3
51,D08_A01_G003_0001.xls,5.989763222656396,0.7487204028320495,14.225687653808942,fos-,VGlut1,D08,3
52,D08_A01_G003_0001.xls,3.7302575708245773,0.0,17.407868663848028,fos-,VGlut1,D08,3
53,D08_A01_G003_0001.xls,16.054309839864953,0.0,20.641255508397794,fos+,VGlut1,D08,3
54,D08_A01_G003_0001.xls,23.099120421864345,5.330566251199464,23.099120421864345,fos+,VGlut1,D08,3
56,D08_A01_G003_0001.xls,9.458947807522085,0.8599043461383713,19.77779996118254,fos+,VGlut1,D08,3
57,D08_A01_G003_0001.xls,1.6694155710702427,6.677662284280971,6.677662284280971,fos-,VGlut1,D08,3
58,D08_A01_G003_0001.xls,6.996667017411042,0.0,26.587334666161958,fos+,VGlut1,D08,3
59,D08_A01_G003_0001.xls,4.418496485033548,0.0,11.782657293422794,fos-,VGlut1,D08,3
60,D08_A01_G003_0001.xls,9.951295157316329,7.108067969511664,14.216135939023328,fos+,Gad2,D08,3
61,D08_A01_G003_0001.xls,7.462753191119542,0.0,19.40315829691081,fos+,VGlut1,D08,3
62,D08_A01_G003_0001.xls,5.53746657693294,0.0,9.690566509632644,fos-,VGlut1,D08,3
63,D08_A01_G003_0001.xls,14.602235254273543,26.423092364875934,18.07895793386248,fos+,Gad2,D08,3
65,D08_A01_G003_0001.xls,8.543771270560926,39.87093259595099,12.81565690584139,fos+,Gad2,D08,3
66,D08_A01_G003_0001.xls,9.520881843787572,0.0,16.321511732207266,fos+,VGlut1,D08,3
67,D08_A01_G003_0001.xls,5.343611784516506,1.7812039281721688,14.24963142537735,fos-,VGlut1,D08,3
68,D08_A01_G003_0001.xls,8.591532764089518,40.09381956575109,7.159610636741266,fos+,Gad2,D08,3
69,D08_A01_G003_0001.xls,7.942483697645002,12.707973916232005,11.119477176703004,fos+,Gad2,D08,3
70,D08_A01_G003_0001.xls,12.697091068847232,0.0,20.315345710155572,fos+,VGlut1,D08,3
71,D08_A01_G003_0001.xls,12.139457950678118,0.0,14.56734954081374,fos+,VGlut1,D08,3
72,D08_A01_G003_0001.xls,13.593605485232214,15.85920639943758,13.593605485232214,fos+,Gad2,D08,3
73,D08_A01_G003_0001.xls,10.919255814683666,0.0,16.98550904506348,fos+,VGlut1,D08,3
74,D08_A01_G003_0001.xls,7.033111945987899,6.028381667989628,17.08041472597061,fos+,VGlut1,D08,3
75,D08_A01_G003_0001.xls,13.953122512850337,3.805397048959183,13.953122512850337,fos+,VGlut1,D08,3
76,D08_A01_G003_0001.xls,5.806543471949024,1.451635867987256,10.161451075910792,fos-,VGlut1,D08,3
77,D08_A01_G003_0001.xls,11.031950640639593,1.1031950640639594,11.031950640639593,fos+,VGlut1,D08,3
78,D08_A01_G003_0001.xls,12.300728178482686,0.0,10.250606815402238,fos+,VGlut1,D08,3
79,D08_A01_G003_0001.xls,6.102714942702774,1.5256787356756936,16.782466092432628,fos+,VGlut1,D08,3
80,D08_A01_G003_0001.xls,7.035099668348981,0.0,26.73337873972613,fos+,VGlut1,D08,3
81,D08_A01_G003_0001.xls,2.478376227918642,0.0,12.391881139593211,fos-,VGlut1,D08,3
82,D08_A01_G003_0001.xls,3.0816261333331827,1.5408130666665913,13.867317599999323,fos-,VGlut1,D08,3
83,D08_A01_G003_0001.xls,9.048206583255089,0.0,24.559417868835244,fos+,VGlut1,D08,3
84,D08_A01_G003_0001.xls,8.330100572338514,1.1900143674769306,28.560344819446335,fos+,VGlut1,D08,3
85,D08_A01_G003_0001.xls,3.4130003287873647,11.37666776262455,6.826000657574729,fos-,Gad2,D08,3
86,D08_A01_G003_0001.xls,11.63339029162906,0.0,16.28674640828069,fos+,VGlut1,D08,3
87,D08_A01_G003_0001.xls,10.28352501964565,0.0,18.193928880911535,fos+,VGlut1,D08,3
88,D08_A01_G003_0001.xls,4.934007449596371,0.0,10.69034947412547,fos-,VGlut1,D08,3
89,D08_A01_G003_0001.xls,6.619798514731193,0.0,14.563556732408625,fos+,VGlut1,D08,3
90,D08_A01_G003_0001.xls,5.888345342253783,0.0,17.665036026761353,fos-,VGlut1,D08,3
91,D08_A01_G003_0001.xls,14.7595669782315,0.0,12.29963914852625,fos+,VGlut1,D08,3
92,D08_A01_G003_0001.xls,9.249923588907121,3.4687213458401702,10.40616403752051,fos+,VGlut1,D08,3
93,D08_A01_G003_0001.xls,9.643536423243889,0.0,15.429658277190223,fos+,VGlut1,D08,3
94,D08_A01_G003_0001.xls,9.775018265514174,0.0,11.730021918617007,fos+,VGlut1,D08,3
95,D08_A01_G003_0001.xls,18.86905266334095,0.0,23.586315829176186,fos+,VGlut1,D08,3
96,D08_A01_G003_0001.xls,4.98446960128937,24.210280920548367,11.393073374375703,fos-,Gad2,D08,3
0,D08_A01_G004_0001.xls,16.07998466329588,0.0,5.359994887765293,fos+,VGlut1,D08,4
2,D08_A01_G004_0001.xls,11.639197856620932,11.639197856620932,6.650970203783388,fos+,Gad2,D08,4
7,D08_A01_G004_0001.xls,11.587946103036813,0.0,6.621683487449608,fos+,VGlut1,D08,4
8,D08_A01_G004_0001.xls,31.08184119690889,0.0,13.598305523647639,fos+,VGlut1,D08,4
11,D08_A01_G004_0001.xls,19.492596777137404,11.46623339831612,6.879740038989672,fos+,Gad2,D08,4
15,D08_A01_G004_0001.xls,15.971468089826285,0.0,8.332939872952844,fos+,VGlut1,D08,4
16,D08_A01_G004_0001.xls,18.833250328028253,0.9912237014751712,12.885908119177227,fos+,VGlut1,D08,4
18,D08_A01_G004_0001.xls,22.585136159771192,43.11707812319954,4.1063883926856715,fos+,Gad2,D08,4
19,D08_A01_G004_0001.xls,21.86756292591213,0.0,5.466890731478032,fos+,VGlut1,D08,4
20,D08_A01_G004_0001.xls,14.804112514507967,2.960822502901593,7.402056257253983,fos+,VGlut1,D08,4
21,D08_A01_G004_0001.xls,16.550948381893893,0.0,16.550948381893893,fos+,VGlut1,D08,4
22,D08_A01_G004_0001.xls,16.97698605934202,1.5433623690310927,9.260174214186556,fos+,VGlut1,D08,4
23,D08_A01_G004_0001.xls,15.283119936749426,16.55671326481188,2.547186656124904,fos+,Gad2,D08,4
25,D08_A01_G004_0001.xls,21.999018476409532,1.5713584626006807,10.999509238204766,fos+,VGlut1,D08,4
26,D08_A01_G004_0001.xls,27.43476644991292,0.0,12.345644902460815,fos+,VGlut1,D08,4
28,D08_A01_G004_0001.xls,25.292349256861076,0.0,5.95114100161437,fos+,VGlut1,D08,4
29,D08_A01_G004_0001.xls,33.058448523413205,0.0,13.52391075957813,fos+,VGlut1,D08,4
30,D08_A01_G004_0001.xls,22.068599515582523,0.0,12.413587227515169,fos+,VGlut1,D08,4
31,D08_A01_G004_0001.xls,25.52705783996446,0.0,8.258754007047326,fos+,VGlut1,D08,4
33,D08_A01_G004_0001.xls,15.093934808728884,0.0,13.416830941092341,fos+,VGlut1,D08,4
35,D08_A01_G004_0001.xls,19.88977708068598,0.0,5.8011849818667445,fos+,VGlut1,D08,4
38,D08_A01_G004_0001.xls,26.51097891020129,0.0,16.20115377845634,fos+,VGlut1,D08,4
42,D08_A01_G004_0001.xls,16.98374866042266,0.0,9.263862905685086,fos+,VGlut1,D08,4
43,D08_A01_G004_0001.xls,13.076134243310113,0.0,7.845680545986068,fos+,VGlut1,D08,4
44,D08_A01_G004_0001.xls,18.92908038095983,0.0,7.280415531138395,fos+,VGlut1,D08,4
45,D08_A01_G004_0001.xls,24.87545571093943,0.0,16.583637140626287,fos+,VGlut1,D08,4
47,D08_A01_G004_0001.xls,22.0786994266119,0.0,8.63949107997857,fos+,VGlut1,D08,4
48,D08_A01_G004_0001.xls,27.16446371737993,1.8109642478253285,7.243856991301314,fos+,VGlut1,D08,4
49,D08_A01_G004_0001.xls,21.079555250203928,0.0,10.539777625101964,fos+,VGlut1,D08,4
51,D08_A01_G004_0001.xls,36.4392522332127,2.42928348221418,7.28785044664254,fos+,VGlut1,D08,4
54,D08_A01_G004_0001.xls,20.6632377177237,0.0,11.623071216219582,fos+,VGlut1,D08,4
55,D08_A01_G004_0001.xls,20.484311553652976,0.0,7.878581366789606,fos+,VGlut1,D08,4
56,D08_A01_G004_0001.xls,22.703415603544475,0.0,8.012970213015697,fos+,VGlut1,D08,4
57,D08_A01_G004_0001.xls,28.422458707674043,7.105614676918511,11.053178386317683,fos+,Gad2,D08,4
58,D08_A01_G004_0001.xls,26.474415546167066,1.3933902919035297,8.36034175142118,fos+,VGlut1,D08,4
59,D08_A01_G004_0001.xls,26.37432157803245,0.0,13.187160789016225,fos+,VGlut1,D08,4
60,D08_A01_G004_0001.xls,24.04003010453686,0.0,15.454305067202268,fos+,VGlut1,D08,4
61,D08_A01_G004_0001.xls,13.00801733661295,0.0,6.504008668306475,fos+,VGlut1,D08,4
62,D08_A01_G004_0001.xls,26.818219360425136,0.0,6.704554840106284,fos+,VGlut1,D08,4
63,D08_A01_G004_0001.xls,36.62079519563989,0.0,5.42530299194665,fos+,VGlut1,D08,4
64,D08_A01_G004_0001.xls,18.651303188597986,0.0,6.217101062865995,fos+,VGlut1,D08,4
67,D08_A01_G004_0001.xls,24.231020818574702,0.0,5.701416663194048,fos+,VGlut1,D08,4
68,D08_A01_G004_0001.xls,28.359621603994164,41.12145132579153,4.253943240599124,fos+,Gad2,D08,4
69,D08_A01_G004_0001.xls,20.419033648338456,11.541192931669562,12.42897700333645,fos+,Gad2,D08,4
70,D08_A01_G004_0001.xls,18.101110311119633,0.0,16.708717210264275,fos+,VGlut1,D08,4
71,D08_A01_G004_0001.xls,20.47598749398916,1.5750759610760892,7.087841824842401,fos+,VGlut1,D08,4
72,D08_A01_G004_0001.xls,22.338183150196468,0.0,11.913697680104782,fos+,VGlut1,D08,4
73,D08_A01_G004_0001.xls,22.728168112979414,0.7576056037659805,10.606478452723728,fos+,VGlut1,D08,4
74,D08_A01_G004_0001.xls,28.958845455680628,1.7034614973929783,5.110384492178935,fos+,VGlut1,D08,4
76,D08_A01_G004_0001.xls,25.36385672933698,0.0,8.454618909778993,fos+,VGlut1,D08,4
77,D08_A01_G004_0001.xls,19.793658691350252,0.0,9.135534780623196,fos+,VGlut1,D08,4
78,D08_A01_G004_0001.xls,23.72877133800783,0.0,6.327672356802088,fos+,VGlut1,D08,4
79,D08_A01_G004_0001.xls,21.304111976311905,0.0,6.26591528715056,fos+,VGlut1,D08,4
81,D08_A01_G004_0001.xls,17.132528747230893,0.0,7.138553644679538,fos+,VGlut1,D08,4
82,D08_A01_G004_0001.xls,24.407864957766527,0.0,17.573662769591902,fos+,VGlut1,D08,4
84,D08_A01_G004_0001.xls,28.081418215539607,0.0,8.867816278591455,fos+,VGlut1,D08,4
85,D08_A01_G004_0001.xls,26.9043126706767,0.0,16.655050700895096,fos+,VGlut1,D08,4
86,D08_A01_G004_0001.xls,20.614129267768952,1.7178441056474125,6.012454369765944,fos+,VGlut1,D08,4
88,D08_A01_G004_0001.xls,28.590135007419754,0.7147533751854939,9.29179387741142,fos+,VGlut1,D08,4
91,D08_A01_G004_0001.xls,22.805294324798204,0.0,17.484058982345292,fos+,VGlut1,D08,4
92,D08_A01_G004_0001.xls,40.26459450241253,0.0,14.38021232229019,fos+,VGlut1,D08,4
93,D08_A01_G004_0001.xls,26.033614768959914,0.0,6.508403692239979,fos+,VGlut1,D08,4
94,D08_A01_G004_0001.xls,25.01971324174543,26.536059498820908,6.823558156839662,fos+,Gad2,D08,4
95,D08_A01_G004_0001.xls,29.417211790053113,0.0,11.984789988540157,fos+,VGlut1,D08,4
96,D08_A01_G004_0001.xls,31.357963276851905,0.0,13.633897076892135,fos+,VGlut1,D08,4
97,D08_A01_G004_0001.xls,26.82979171294481,0.0,6.707447928236203,fos+,VGlut1,D08,4
98,D08_A01_G004_0001.xls,18.39850265115753,0.0,11.499064156973455,fos+,VGlut1,D08,4
99,D08_A01_G004_0001.xls,23.7368680859325,0.0,10.549719149303332,fos+,VGlut1,D08,4
100,D08_A01_G004_0001.xls,21.170076984447434,18.980069020539077,8.030029200997301,fos+,Gad2,D08,4
101,D08_A01_G004_0001.xls,23.027829946077716,0.0,13.158759969187265,fos+,VGlut1,D08,4
103,D08_A01_G004_0001.xls,29.67993082170421,0.0,7.419982705426053,fos+,VGlut1,D08,4
1,D09_A01_G001_0001.xls,9.258187971334312,2.314546992833578,6.943640978500735,fos+,VGlut1,D09,1
3,D09_A01_G001_0001.xls,1.7171450074669188,0.0,8.585725037334592,fos-,VGlut1,D09,1
4,D09_A01_G001_0001.xls,2.9589474931299824,0.0,16.274211212214905,fos-,VGlut1,D09,1
5,D09_A01_G001_0001.xls,5.486627294787559,0.0,9.144378824645932,fos-,VGlut1,D09,1
6,D09_A01_G001_0001.xls,4.282606363981635,1.427535454660545,7.137677273302726,fos-,VGlut1,D09,1
8,D09_A01_G001_0001.xls,16.1985813190731,1.6198581319073098,6.479432527629239,fos+,VGlut1,D09,1
9,D09_A01_G001_0001.xls,5.784448105490859,41.45521142268449,10.604821526733243,fos-,Gad2,D09,1
10,D09_A01_G001_0001.xls,6.266419997774014,1.5666049994435034,5.483117498052262,fos+,VGlut1,D09,1
11,D09_A01_G001_0001.xls,9.99900034408181,35.99640123869452,5.999400206449087,fos+,Gad2,D09,1
12,D09_A01_G001_0001.xls,5.75053359249194,3.136654686813785,6.796085154763201,fos-,VGlut1,D09,1
13,D09_A01_G001_0001.xls,9.285395815013944,0.6632425582152816,9.285395815013944,fos+,VGlut1,D09,1
14,D09_A01_G001_0001.xls,5.578267093195018,1.1953429485417897,7.570505340764667,fos-,VGlut1,D09,1
15,D09_A01_G001_0001.xls,5.66778573493675,1.4169464337341875,12.044044686740593,fos-,VGlut1,D09,1
16,D09_A01_G001_0001.xls,6.8471460525632555,3.4235730262816277,29.100370723393834,fos+,VGlut1,D09,1
17,D09_A01_G001_0001.xls,9.104714890832335,0.9104714890832335,10.925657868998801,fos+,VGlut1,D09,1
18,D09_A01_G001_0001.xls,2.1277184284648833,3.191577642697325,5.319296071162207,fos-,VGlut1,D09,1
19,D09_A01_G001_0001.xls,3.8502410395650806,13.475843638477782,12.705795430564766,fos-,Gad2,D09,1
20,D09_A01_G001_0001.xls,7.987056133151403,22.820160380432576,3.4230240570648864,fos+,Gad2,D09,1
21,D09_A01_G001_0001.xls,8.60774097760695,0.5379838111004344,20.443384821816505,fos+,VGlut1,D09,1
22,D09_A01_G001_0001.xls,13.548263165419712,0.0,14.903089481961684,fos+,VGlut1,D09,1
23,D09_A01_G001_0001.xls,5.072202731584257,33.4765380284561,11.666066282643792,fos-,Gad2,D09,1
24,D09_A01_G001_0001.xls,1.9835444743625303,1.9835444743625303,7.934177897450121,fos-,VGlut1,D09,1
25,D09_A01_G001_0001.xls,9.806589355879192,1.225823669484899,12.25823669484899,fos+,VGlut1,D09,1
26,D09_A01_G001_0001.xls,6.206811065944033,3.310299235170151,15.31013396266195,fos+,VGlut1,D09,1
27,D09_A01_G001_0001.xls,6.713009128672188,27.69116265577278,3.356504564336094,fos+,Gad2,D09,1
28,D09_A01_G001_0001.xls,12.359623064920982,13.310363300684134,12.359623064920982,fos+,Gad2,D09,1
29,D09_A01_G001_0001.xls,7.7792255411574525,3.8896127705787262,16.530854274959584,fos+,VGlut1,D09,1
30,D09_A01_G001_0001.xls,2.6604660573391814,0.0,17.29302937270468,fos-,VGlut1,D09,1
31,D09_A01_G001_0001.xls,5.2262029772514715,2.6131014886257358,7.186029093720773,fos-,VGlut1,D09,1
32,D09_A01_G001_0001.xls,2.507174614367347,23.400296400761903,8.357248714557823,fos-,Gad2,D09,1
33,D09_A01_G001_0001.xls,2.485314927278675,0.6213287318196687,11.183917172754036,fos-,VGlut1,D09,1
35,D09_A01_G001_0001.xls,6.468020840102108,0.0,14.229645848224637,fos+,VGlut1,D09,1
37,D09_A01_G001_0001.xls,2.4274280404286874,26.701708444715564,4.854856080857375,fos-,Gad2,D09,1
38,D09_A01_G001_0001.xls,5.395363030588761,0.8992271717647937,9.89149888941273,fos-,VGlut1,D09,1
40,D09_A01_G001_0001.xls,9.61951584327527,18.170196592853287,2.1376701873945043,fos+,Gad2,D09,1
41,D09_A01_G001_0001.xls,4.790841632507358,7.665346612011772,5.749009959008829,fos-,Gad2,D09,1
42,D09_A01_G001_0001.xls,5.078833514944616,5.078833514944616,9.141900326900311,fos-,VGlut1,D09,1
43,D09_A01_G001_0001.xls,3.815570554020924,0.0,7.631141108041848,fos-,VGlut1,D09,1
44,D09_A01_G001_0001.xls,3.930689517820842,0.5615270739744059,19.653447589104207,fos-,VGlut1,D09,1
45,D09_A01_G001_0001.xls,4.19320611800136,0.0,10.4830152950034,fos-,VGlut1,D09,1
47,D09_A01_G001_0001.xls,9.262017756346298,0.0,12.34935700846173,fos+,VGlut1,D09,1
48,D09_A01_G001_0001.xls,4.97231858632987,14.91695575898961,3.551656133092764,fos-,Gad2,D09,1
49,D09_A01_G001_0001.xls,10.037893292243975,3.7642099845914907,11.292629953774473,fos+,VGlut1,D09,1
50,D09_A01_G001_0001.xls,8.797055117072567,2.1112932280974164,16.89034582477933,fos+,VGlut1,D09,1
51,D09_A01_G001_0001.xls,5.537916566203296,0.0,5.537916566203296,fos-,VGlut1,D09,1
52,D09_A01_G001_0001.xls,7.856261675274437,5.892196256455828,9.820327094093047,fos+,VGlut1,D09,1
53,D09_A01_G001_0001.xls,5.167653610044554,19.93237821017185,19.194141980165487,fos-,Gad2,D09,1
54,D09_A01_G001_0001.xls,5.6040618502981365,2.4017407929849153,16.011605286566102,fos-,VGlut1,D09,1
55,D09_A01_G001_0001.xls,2.4674847438839995,7.402454231651998,8.636196603593998,fos-,Gad2,D09,1
56,D09_A01_G001_0001.xls,3.697944474181028,0.0,24.03663908217668,fos-,VGlut1,D09,1
57,D09_A01_G001_0001.xls,14.547114580724458,28.534724754497976,7.273557290362229,fos+,Gad2,D09,1
58,D09_A01_G001_0001.xls,7.64868074379032,0.0,17.209531673528218,fos+,VGlut1,D09,1
59,D09_A01_G001_0001.xls,10.649759480148214,0.0,9.762279523469196,fos+,VGlut1,D09,1
60,D09_A01_G001_0001.xls,4.464861561313544,0.0,8.43362739359225,fos-,VGlut1,D09,1
61,D09_A01_G001_0001.xls,6.686525451362915,0.8358156814203643,15.88049794698692,fos+,VGlut1,D09,1
62,D09_A01_G001_0001.xls,5.672825338472115,0.5672825338472116,11.34565067694423,fos-,VGlut1,D09,1
65,D09_A01_G001_0001.xls,8.095440988495952,20.451640391989773,3.8346825734980827,fos+,Gad2,D09,1
66,D09_A01_G001_0001.xls,5.146256630181908,14.295157306060853,6.289869214666775,fos-,Gad2,D09,1
67,D09_A01_G001_0001.xls,1.9022544920211895,0.9511272460105947,13.315781444148326,fos-,VGlut1,D09,1
68,D09_A01_G001_0001.xls,6.814681345849654,0.0,9.086241794466204,fos+,VGlut1,D09,1
69,D09_A01_G001_0001.xls,4.976038423748622,11.483165593266051,2.2966331186532103,fos-,Gad2,D09,1
70,D09_A01_G001_0001.xls,7.044624074119902,1.174104012353317,8.610096090590991,fos+,VGlut1,D09,1
75,D09_A01_G001_0001.xls,9.17027357709203,0.0,9.17027357709203,fos+,VGlut1,D09,1
76,D09_A01_G001_0001.xls,3.2532174268726006,0.0,6.506434853745201,fos-,VGlut1,D09,1
78,D09_A01_G001_0001.xls,3.9235074106371735,1.9617537053185867,7.847014821274347,fos-,VGlut1,D09,1
79,D09_A01_G001_0001.xls,5.365964054198072,0.0,6.439156865037686,fos-,VGlut1,D09,1
81,D09_A01_G001_0001.xls,7.638631736617329,47.74144835385831,9.548289670771663,fos+,Gad2,D09,1
83,D09_A01_G001_0001.xls,4.580334493389024,2.290167246694512,6.107112657852033,fos-,VGlut1,D09,1
84,D09_A01_G001_0001.xls,5.410377198571147,0.0,16.681996362261035,fos-,VGlut1,D09,1
86,D09_A01_G001_0001.xls,3.11165867322627,0.0,6.22331734645254,fos-,VGlut1,D09,1
89,D09_A01_G001_0001.xls,3.5335064141854406,0.0,10.600519242556324,fos-,VGlut1,D09,1
90,D09_A01_G001_0001.xls,11.521369705693136,29.07774259055887,14.264552968953407,fos+,Gad2,D09,1
91,D09_A01_G001_0001.xls,5.045595338572874,21.864246467149123,5.045595338572874,fos-,Gad2,D09,1
92,D09_A01_G001_0001.xls,7.996481528604753,0.0,6.99692133752916,fos+,VGlut1,D09,1
93,D09_A01_G001_0001.xls,9.114233389377098,14.810629257737785,1.1392791736721373,fos+,Gad2,D09,1
94,D09_A01_G001_0001.xls,3.92826655360113,43.996585400332656,6.285226485761808,fos-,Gad2,D09,1
95,D09_A01_G001_0001.xls,3.7923277316081627,0.0,6.501133254185422,fos-,VGlut1,D09,1
96,D09_A01_G001_0001.xls,7.373021706762723,0.0,5.161115194733906,fos+,VGlut1,D09,1
97,D09_A01_G001_0001.xls,1.938172257661926,3.876344515323852,6.7836029018167405,fos-,VGlut1,D09,1
98,D09_A01_G001_0001.xls,10.998498564645255,42.61918193800037,16.497747846967883,fos+,Gad2,D09,1
99,D09_A01_G001_0001.xls,8.004696114444094,1.3341160190740156,10.672928152592124,fos+,VGlut1,D09,1
100,D09_A01_G001_0001.xls,5.251080647654647,0.0,15.75324194296394,fos-,VGlut1,D09,1
101,D09_A01_G001_0001.xls,5.168314589185129,6.891086118913506,11.198014943234446,fos-,VGlut1,D09,1
102,D09_A01_G001_0001.xls,8.634034181103022,0.6167167272216445,13.259409635265357,fos+,VGlut1,D09,1
103,D09_A01_G001_0001.xls,9.83469815648231,5.900818893889386,5.245172350123898,fos+,VGlut1,D09,1
104,D09_A01_G001_0001.xls,16.233898332164866,6.087711874561825,6.087711874561825,fos+,VGlut1,D09,1
106,D09_A01_G001_0001.xls,3.4142800847485,2.1339250529678124,6.401775158903438,fos-,VGlut1,D09,1
0,D09_A01_G002_0001.xls,0.0,0.0,9.81288792021758,fos-,VGlut1,D09,2
1,D09_A01_G002_0001.xls,0.0,0.0,15.265511255798872,fos-,VGlut1,D09,2
5,D09_A01_G002_0001.xls,0.0,31.918289905147606,2.6598574920956337,fos-,Gad2,D09,2
6,D09_A01_G002_0001.xls,0.0,35.946554747730936,2.7651195959793027,fos-,Gad2,D09,2
9,D09_A01_G002_0001.xls,0.0,4.321931964787492,8.643863929574984,fos-,VGlut1,D09,2
11,D09_A01_G002_0001.xls,0.0,0.0,6.186215841584372,fos-,VGlut1,D09,2
13,D09_A01_G002_0001.xls,0.0,0.7433463379621584,5.9467707036972675,fos-,VGlut1,D09,2
14,D09_A01_G002_0001.xls,1.2941800681261317,0.0,6.470900340630658,fos-,VGlut1,D09,2
16,D09_A01_G002_0001.xls,2.363853869566312,0.0,5.909634673915781,fos-,VGlut1,D09,2
18,D09_A01_G002_0001.xls,0.0,0.0,6.479212165132118,fos-,VGlut1,D09,2
19,D09_A01_G002_0001.xls,1.1131023093476,24.4882508056472,3.3393069280428,fos-,Gad2,D09,2
20,D09_A01_G002_0001.xls,0.0,0.0,12.903014256791204,fos-,VGlut1,D09,2
22,D09_A01_G002_0001.xls,1.957958739580792,0.0,12.726731807275147,fos-,VGlut1,D09,2
23,D09_A01_G002_0001.xls,0.0,17.56234557645205,5.268703672935615,fos-,Gad2,D09,2
25,D09_A01_G002_0001.xls,0.0,0.0,8.573453922336565,fos-,VGlut1,D09,2
27,D09_A01_G002_0001.xls,0.0,0.0,6.095665184874684,fos-,VGlut1,D09,2
31,D09_A01_G002_0001.xls,0.0,0.0,9.0584428935295,fos-,VGlut1,D09,2
32,D09_A01_G002_0001.xls,2.4330900243309004,0.0,9.732360097323602,fos-,VGlut1,D09,2
33,D09_A01_G002_0001.xls,1.1788171508110339,0.0,17.682257262165507,fos-,VGlut1,D09,2
34,D09_A01_G002_0001.xls,0.0,2.0169382682583294,6.050814804774988,fos-,VGlut1,D09,2
36,D09_A01_G002_0001.xls,0.9829439663744852,0.0,17.692991394740734,fos-,VGlut1,D09,2
37,D09_A01_G002_0001.xls,1.0571025724356247,34.884384890375614,5.285512862178123,fos-,Gad2,D09,2
42,D09_A01_G002_0001.xls,0.0,13.13942487749288,4.379808292497627,fos-,Gad2,D09,2
43,D09_A01_G002_0001.xls,1.669114715165533,0.8345573575827665,14.187475078907031,fos-,VGlut1,D09,2
